amount,monthlyIncome,companyAgeYears,paymentIncidents,debtRatio,sector,approved,dataset_source
51460.47777078315,30102.0,24.0,0.0,0.3921309155751479,INDUSTRIE,1,synthetic
17097.35874104512,9909.0,24.0,1.0,0.25400865037708936,COMMERCE,1,synthetic
31500.949384936906,13535.0,14.0,2.0,0.14425810795945027,AGRICULTURE,0,synthetic
114996.97302217268,29462.0,10.0,3.0,0.2224375069194139,AGRICULTURE,0,synthetic
69555.75864725396,32426.0,6.0,5.0,0.35432760212038167,INDUSTRIE,0,synthetic
23871.870954951424,6451.0,24.0,0.0,0.4048843253990175,SERVICES,1,synthetic
63127.19731207825,29841.0,4.0,3.0,0.22781879733342297,TECH,0,synthetic
16797.112165991814,19166.0,3.0,0.0,0.11063271064254424,INDUSTRIE,1,synthetic
29112.127941153667,22299.0,12.0,5.0,0.3003487239230854,SERVICES,0,synthetic
12203.18567238714,6335.0,9.0,1.0,0.3216971445763331,SERVICES,0,synthetic
41118.89758908217,25091.0,12.0,5.0,0.4349078629079677,COMMERCE,0,synthetic
88313.01869668848,25015.0,22.0,4.0,0.14818556905605929,INDUSTRIE,0,synthetic
70567.49655148486,24543.0,6.0,1.0,0.14983041186014695,COMMERCE,0,synthetic
71956.4607155414,28508.0,21.0,1.0,0.36342402963093634,INDUSTRIE,0,synthetic
73962.72538922814,33327.0,5.0,1.0,0.18888496434863367,TECH,0,synthetic
57365.619191936064,30345.0,8.0,2.0,0.18254737259813436,TECH,0,synthetic
71584.74083559333,27088.0,0.0,2.0,0.43812098052103654,COMMERCE,0,synthetic
32220.489096005524,34419.0,16.0,3.0,0.05,SERVICES,1,synthetic
26625.456014690917,24910.0,21.0,2.0,0.5584304709663266,COMMERCE,1,synthetic
38760.44850641399,24832.0,22.0,4.0,0.158104688033826,TECH,0,synthetic
22865.53751683906,20803.0,4.0,2.0,0.3800092604201068,INDUSTRIE,0,synthetic
79896.49918177814,27840.0,19.0,1.0,0.2336800507111938,INDUSTRIE,1,synthetic
3644.5128440145854,6212.0,3.0,1.0,0.2907043427308204,COMMERCE,1,synthetic
20870.90438356408,19678.0,15.0,4.0,0.21058202503573564,INDUSTRIE,0,synthetic
62878.46213769603,17184.0,17.0,0.0,0.37848649780494603,COMMERCE,0,synthetic
128898.30450039425,32294.0,3.0,1.0,0.19790141889706503,INDUSTRIE,0,synthetic
13788.835135817139,6249.0,2.0,1.0,0.1640580292232348,INDUSTRIE,0,synthetic
53512.79914258234,23956.0,1.0,3.0,0.5220012738804987,TECH,0,synthetic
31151.78451731066,9714.0,17.0,0.0,0.2544074045520538,COMMERCE,1,synthetic
19670.96794528448,31390.0,15.0,2.0,0.14864566584706893,COMMERCE,1,synthetic
60649.04770057064,30407.0,2.0,4.0,0.05,TECH,0,synthetic
9597.34332819531,11299.0,12.0,5.0,0.5298367046553971,INDUSTRIE,0,synthetic
59042.38384969327,31022.0,19.0,2.0,0.16721119353171224,SERVICES,0,synthetic
76493.6162597627,19398.0,5.0,5.0,0.5592757357751721,AGRICULTURE,0,synthetic
107002.40749684678,34102.0,15.0,3.0,0.3098281527119323,SERVICES,0,synthetic
105102.51487985135,26624.0,7.0,4.0,0.2714327800453677,COMMERCE,0,synthetic
15767.410522145134,5068.0,6.0,1.0,0.27547657184919966,INDUSTRIE,0,synthetic
27030.313924606344,10284.0,9.0,5.0,0.5823926408915041,INDUSTRIE,0,synthetic
51840.790603616006,16511.0,8.0,1.0,0.05,SERVICES,0,synthetic
29614.76684530901,10551.0,12.0,0.0,0.2821512279261258,AGRICULTURE,1,synthetic
17216.893103242386,8105.0,5.0,0.0,0.2102194588704914,COMMERCE,1,synthetic
52299.14172853681,34319.0,9.0,3.0,0.21803599223754055,INDUSTRIE,0,synthetic
71800.0820453173,30940.0,15.0,3.0,0.2723967778212856,TECH,0,synthetic
24543.39291602028,17472.0,9.0,1.0,0.210061877575581,SERVICES,1,synthetic
23498.911321819178,10665.0,16.0,5.0,0.27821960007824587,COMMERCE,0,synthetic
9746.562700094544,9636.0,2.0,1.0,0.2464633806767419,COMMERCE,1,synthetic
80286.05762904588,32388.0,3.0,3.0,0.05296627327230266,COMMERCE,0,synthetic
19392.486402199782,14275.0,21.0,3.0,0.30720490567163183,SERVICES,0,synthetic
6706.288517062218,4390.0,11.0,3.0,0.3574081677549371,AGRICULTURE,0,synthetic
36659.99426161755,16318.0,15.0,4.0,0.16869015737378745,INDUSTRIE,0,synthetic
19328.93665874793,18084.0,18.0,5.0,0.5301844117336105,TECH,0,synthetic
90190.10445440009,23315.0,3.0,4.0,0.4503357618496141,TECH,0,synthetic
29930.359701084595,14499.0,24.0,5.0,0.3765928448756757,INDUSTRIE,0,synthetic
56517.58880536031,32613.0,10.0,5.0,0.3747731116042021,SERVICES,0,synthetic
14421.803233767772,23949.0,22.0,2.0,0.2545145428914832,INDUSTRIE,1,synthetic
119362.88112855713,34584.0,10.0,3.0,0.4212058157101631,AGRICULTURE,0,synthetic
41370.56840483195,15377.0,10.0,1.0,0.4856131918093153,AGRICULTURE,0,synthetic
47373.43145114177,24202.0,15.0,5.0,0.37120360192179225,AGRICULTURE,0,synthetic
20832.26552451749,15325.0,4.0,5.0,0.1644574987281452,INDUSTRIE,0,synthetic
79865.7868669548,25697.0,15.0,5.0,0.24404778425700993,TECH,0,synthetic
103289.21008533867,27116.0,24.0,4.0,0.3360505049464135,SERVICES,0,synthetic
25615.68756167422,13976.0,16.0,5.0,0.3756617356069216,TECH,0,synthetic
32143.31433583614,33067.0,1.0,4.0,0.2383784178184674,COMMERCE,0,synthetic
26969.17416606199,30571.0,17.0,1.0,0.16497871793393926,TECH,1,synthetic
16571.00657063653,31729.0,0.0,1.0,0.4876310481066748,TECH,1,synthetic
33369.42730307874,10751.0,2.0,3.0,0.08915204282215636,AGRICULTURE,0,synthetic
103302.50573126794,26253.0,7.0,2.0,0.10880023665506228,COMMERCE,0,synthetic
29004.568996449754,7297.0,7.0,4.0,0.05093082857478792,INDUSTRIE,0,synthetic
23588.899136755743,7270.0,0.0,4.0,0.1084673770563514,COMMERCE,0,synthetic
36481.368965315334,34170.0,0.0,5.0,0.4371017315678505,SERVICES,0,synthetic
34274.21027328669,8739.0,19.0,4.0,0.44212491347698046,SERVICES,0,synthetic
50718.520991004225,30788.0,11.0,0.0,0.23889316983022452,COMMERCE,1,synthetic
28940.72146096761,17354.0,4.0,2.0,0.3244471593335171,AGRICULTURE,0,synthetic
38970.97124267687,13412.0,10.0,1.0,0.2484243133564126,COMMERCE,0,synthetic
4216.75778758692,6278.0,17.0,3.0,0.07120347610705674,TECH,1,synthetic
84517.53778308407,24930.0,18.0,2.0,0.582716051151165,SERVICES,0,synthetic
105194.63726922697,26361.0,7.0,5.0,0.45621099476049654,COMMERCE,0,synthetic
59361.87501418591,18477.0,4.0,1.0,0.3031629107994563,TECH,0,synthetic
94189.63757122068,29108.0,23.0,2.0,0.12161651164115952,INDUSTRIE,0,synthetic
26155.227423312725,14016.0,15.0,4.0,0.21625984342453308,SERVICES,0,synthetic
15419.756028529373,21102.0,24.0,2.0,0.14613616728700465,SERVICES,1,synthetic
42206.19129548601,12890.0,7.0,0.0,0.2646373361392704,AGRICULTURE,0,synthetic
57105.495250269654,22048.0,2.0,1.0,0.29648847618990226,TECH,0,synthetic
30256.94334439466,8216.0,9.0,2.0,0.19883117592844565,INDUSTRIE,0,synthetic
16995.029895104806,18761.0,8.0,3.0,0.05,INDUSTRIE,1,synthetic
32970.44719760019,21028.0,17.0,4.0,0.5698088478573826,SERVICES,0,synthetic
37452.32602625293,21252.0,17.0,3.0,0.28562901202470264,AGRICULTURE,0,synthetic
51595.550917450164,17844.0,1.0,2.0,0.3184888000291641,SERVICES,0,synthetic
78007.73829712196,23950.0,14.0,3.0,0.18663859208875214,TECH,0,synthetic
76796.20931501382,19877.0,8.0,0.0,0.05,INDUSTRIE,1,synthetic
19603.562191839424,12780.0,15.0,1.0,0.2375049203653245,INDUSTRIE,1,synthetic
23783.218042411663,10676.0,9.0,3.0,0.20151669865196495,INDUSTRIE,0,synthetic
14480.225823996547,24079.0,13.0,5.0,0.3564301571079366,AGRICULTURE,0,synthetic
45853.10384862114,33096.0,17.0,3.0,0.3859116360064255,SERVICES,0,synthetic
49472.867790195734,27348.0,7.0,0.0,0.3647544219564056,INDUSTRIE,1,synthetic
61353.74371667848,23796.0,4.0,5.0,0.39824085038757234,INDUSTRIE,0,synthetic
69952.58816515506,32567.0,17.0,1.0,0.5205498711214898,INDUSTRIE,0,synthetic
56620.556808881905,31887.0,23.0,4.0,0.3084777609303334,SERVICES,0,synthetic
52880.1757921981,19700.0,11.0,5.0,0.41488237312147513,AGRICULTURE,0,synthetic
25116.944024021486,7387.0,24.0,5.0,0.3240790860753593,INDUSTRIE,0,synthetic
31846.30639040129,23662.0,4.0,0.0,0.05,COMMERCE,1,synthetic
39625.128478305916,23308.0,20.0,1.0,0.22682195759684365,INDUSTRIE,1,synthetic
37381.19848564977,12598.0,24.0,3.0,0.11984327396443248,AGRICULTURE,0,synthetic
97756.95263749875,30333.0,7.0,4.0,0.2847149996056541,INDUSTRIE,0,synthetic
104947.11613357495,30968.0,3.0,5.0,0.13134847610295444,INDUSTRIE,0,synthetic
17575.25581661842,14258.0,16.0,3.0,0.3408521335045505,INDUSTRIE,0,synthetic
44840.79223132416,18782.0,21.0,0.0,0.39715421472093926,INDUSTRIE,1,synthetic
36679.24035178204,10049.0,2.0,4.0,0.4305355069030238,SERVICES,0,synthetic
17834.763776391068,9528.0,16.0,4.0,0.49288923422864006,TECH,0,synthetic
24486.07681469706,12215.0,21.0,2.0,0.05,SERVICES,1,synthetic
60541.19697772417,15339.0,0.0,3.0,0.07014999475797726,INDUSTRIE,0,synthetic
11160.225893477562,12460.0,12.0,1.0,0.6891722779349677,INDUSTRIE,1,synthetic
25835.580579106816,8700.0,1.0,4.0,0.4014285579789315,INDUSTRIE,0,synthetic
62085.43671466008,17863.0,4.0,0.0,0.2836671956570518,TECH,0,synthetic
23978.04460075069,23330.0,12.0,5.0,0.2548056265467843,COMMERCE,0,synthetic
42320.26954226127,14104.0,8.0,5.0,0.2414709779357621,AGRICULTURE,0,synthetic
44039.48078033069,20540.0,2.0,4.0,0.05,INDUSTRIE,0,synthetic
43246.83045774677,12409.0,20.0,4.0,0.13415063430647617,AGRICULTURE,0,synthetic
94912.78978935191,25819.0,5.0,5.0,0.2332228608243012,SERVICES,0,synthetic
85654.76267257139,24103.0,21.0,0.0,0.142621018680942,COMMERCE,1,synthetic
24488.473204317674,33761.0,4.0,3.0,0.16222960141758777,TECH,1,synthetic
17772.919138203,5644.0,12.0,3.0,0.6338097132970928,COMMERCE,0,synthetic
113425.62526457742,30447.0,18.0,5.0,0.21225204376503987,AGRICULTURE,0,synthetic
38919.84406070951,14551.0,12.0,4.0,0.2917180012400097,INDUSTRIE,0,synthetic
15740.741381997006,6047.0,10.0,3.0,0.2863804427505583,SERVICES,0,synthetic
16689.143600285985,25382.0,18.0,3.0,0.33841892479346253,TECH,1,synthetic
32594.285531090874,9323.0,0.0,0.0,0.17840758511948468,SERVICES,0,synthetic
6260.46018688742,9451.0,20.0,1.0,0.4370471872058024,TECH,1,synthetic
54897.040816422006,34369.0,17.0,2.0,0.31653432904101036,TECH,1,synthetic
40577.168862825,10848.0,19.0,5.0,0.056925343941300055,AGRICULTURE,0,synthetic
80160.95188663612,20962.0,10.0,5.0,0.23387440011555571,COMMERCE,0,synthetic
40590.28233282375,10220.0,9.0,3.0,0.22417775189923142,AGRICULTURE,0,synthetic
16998.980941216534,7843.0,14.0,0.0,0.21727518170040658,SERVICES,1,synthetic
4515.401744879491,4028.0,16.0,4.0,0.3263945203334626,COMMERCE,0,synthetic
9928.502250446365,4497.0,23.0,2.0,0.34520877837688313,SERVICES,1,synthetic
16034.367613356502,18686.0,21.0,3.0,0.3274979624220979,TECH,1,synthetic
62029.358360866485,17454.0,1.0,2.0,0.3008373037116345,TECH,0,synthetic
12819.010807665418,5207.0,3.0,4.0,0.26284565614842625,AGRICULTURE,0,synthetic
28424.289090780017,14837.0,23.0,1.0,0.05,TECH,1,synthetic
9699.112292646563,12461.0,9.0,0.0,0.36668389434072596,INDUSTRIE,1,synthetic
41647.212827911666,21710.0,14.0,1.0,0.3232531142659715,SERVICES,1,synthetic
123036.34138583115,34838.0,1.0,5.0,0.10228580849931387,AGRICULTURE,0,synthetic
75351.26422777103,25440.0,2.0,0.0,0.2920873417594962,COMMERCE,0,synthetic
25605.6572875338,32470.0,10.0,1.0,0.3471907721620335,SERVICES,1,synthetic
10552.245632056407,9958.0,17.0,2.0,0.42568705978375915,AGRICULTURE,1,synthetic
19980.14134631933,10667.0,19.0,5.0,0.3265452164760831,AGRICULTURE,0,synthetic
23315.01883090451,27275.0,22.0,2.0,0.2982402710224551,COMMERCE,1,synthetic
51298.052180599465,13610.0,4.0,5.0,0.39201584762511144,TECH,0,synthetic
84356.18457682268,30311.0,5.0,5.0,0.20401899697088255,SERVICES,0,synthetic
15284.972390855402,18374.0,13.0,3.0,0.3118004829392579,SERVICES,1,synthetic
33315.10643494074,10225.0,13.0,2.0,0.15683302086942658,INDUSTRIE,0,synthetic
53997.56055205432,30176.0,0.0,3.0,0.4165445061431955,TECH,0,synthetic
28584.843399041652,21064.0,11.0,4.0,0.05,SERVICES,0,synthetic
72059.06782585755,28882.0,22.0,0.0,0.3725105761225486,SERVICES,1,synthetic
9852.833633446618,18019.0,4.0,4.0,0.2526563442772011,TECH,1,synthetic
16845.920895417392,7913.0,20.0,2.0,0.394808099608944,TECH,0,synthetic
86719.70845312065,25112.0,11.0,5.0,0.13291834444130535,TECH,0,synthetic
29449.619860805138,7857.0,13.0,3.0,0.2634975368224444,TECH,0,synthetic
41729.40027456808,24562.0,16.0,5.0,0.2590945134596917,AGRICULTURE,0,synthetic
46499.59769501677,16918.0,17.0,0.0,0.31508253400756836,TECH,1,synthetic
36923.51161255991,28537.0,15.0,0.0,0.09286570740280292,COMMERCE,1,synthetic
76214.21732088443,30972.0,2.0,0.0,0.345432263212653,AGRICULTURE,0,synthetic
23097.905606663295,16628.0,7.0,5.0,0.05,INDUSTRIE,0,synthetic
78352.09442246609,31344.0,21.0,5.0,0.14982369143239543,SERVICES,0,synthetic
8188.340852084155,7437.0,1.0,5.0,0.05,TECH,0,synthetic
27804.732615799545,7328.0,17.0,1.0,0.3742329099528439,INDUSTRIE,0,synthetic
125422.9444152407,34799.0,13.0,1.0,0.3100196166263554,AGRICULTURE,0,synthetic
36611.90007456569,21803.0,2.0,2.0,0.3184057970348105,COMMERCE,0,synthetic
57839.64903915674,17972.0,3.0,4.0,0.47097840943728386,AGRICULTURE,0,synthetic
7362.383837990659,8825.0,24.0,1.0,0.20260874962572967,SERVICES,1,synthetic
40056.588292517095,12958.0,0.0,3.0,0.34143785221189904,TECH,0,synthetic
37617.09771859562,25270.0,0.0,3.0,0.25990335207647125,COMMERCE,0,synthetic
28728.694468642916,29473.0,0.0,2.0,0.23706481679970878,COMMERCE,1,synthetic
93132.74713363376,32409.0,15.0,2.0,0.4459938748118344,INDUSTRIE,0,synthetic
35679.40474593886,16639.0,23.0,3.0,0.5622819045103062,AGRICULTURE,0,synthetic
42627.27730380545,18097.0,4.0,4.0,0.18528000057048782,INDUSTRIE,0,synthetic
21040.643163502435,9062.0,19.0,1.0,0.37505793872798243,AGRICULTURE,0,synthetic
4655.546688214774,6575.0,17.0,3.0,0.2978675368970216,COMMERCE,1,synthetic
11946.667910569646,17573.0,5.0,0.0,0.29966686336756626,SERVICES,1,synthetic
57175.31800839546,21956.0,1.0,0.0,0.2870766593550232,AGRICULTURE,0,synthetic
19409.94535354855,7233.0,12.0,3.0,0.2000383012808263,SERVICES,0,synthetic
11083.408834187545,16664.0,2.0,2.0,0.05,INDUSTRIE,1,synthetic
43584.55566047667,23888.0,2.0,1.0,0.4802213986897733,AGRICULTURE,0,synthetic
77066.76706393261,29137.0,11.0,0.0,0.14579011184914015,AGRICULTURE,1,synthetic
92606.86529292793,33093.0,20.0,5.0,0.21376642825740877,AGRICULTURE,0,synthetic
49454.94304115839,14550.0,24.0,4.0,0.2169560649972868,COMMERCE,0,synthetic
31843.08438936557,16143.0,15.0,5.0,0.13242949101199333,TECH,0,synthetic
75278.65642476185,31121.0,6.0,0.0,0.28603602129934325,INDUSTRIE,0,synthetic
64363.78887125526,25491.0,8.0,0.0,0.2433531346866873,TECH,1,synthetic
19876.506608524138,12484.0,15.0,1.0,0.14251960317556928,COMMERCE,1,synthetic
17374.247662783422,25239.0,4.0,0.0,0.2723953024977033,SERVICES,1,synthetic
4572.886158679807,8883.0,12.0,2.0,0.24504299605624533,COMMERCE,1,synthetic
61401.78609895388,17920.0,19.0,3.0,0.3891757856932153,COMMERCE,0,synthetic
16210.953614182756,13500.0,21.0,1.0,0.05,INDUSTRIE,1,synthetic
94086.54724617056,34771.0,1.0,2.0,0.12919160186623255,INDUSTRIE,0,synthetic
12804.943502639399,5082.0,7.0,3.0,0.3587946416256107,COMMERCE,0,synthetic
58022.855172397314,30559.0,6.0,1.0,0.15403855848276654,SERVICES,1,synthetic
43460.28765019131,12718.0,13.0,2.0,0.11448966061823751,SERVICES,0,synthetic
15081.245405995207,5122.0,4.0,3.0,0.16145635884870835,TECH,0,synthetic
14178.635470393707,24463.0,23.0,5.0,0.23485319249659256,INDUSTRIE,1,synthetic
80521.88157458813,25019.0,22.0,1.0,0.23542315958994373,TECH,0,synthetic
19128.51020788187,8410.0,8.0,0.0,0.21850623458465002,COMMERCE,0,synthetic
8895.176251166333,5188.0,10.0,5.0,0.09571522773270255,COMMERCE,0,synthetic
22684.605611137584,7452.0,10.0,3.0,0.3659738390880297,COMMERCE,0,synthetic
48375.10408052663,16674.0,1.0,2.0,0.4489329643386516,COMMERCE,0,synthetic
12859.93772008233,8103.0,22.0,4.0,0.05,AGRICULTURE,0,synthetic
101644.76627995723,25794.0,19.0,5.0,0.05,AGRICULTURE,0,synthetic
17742.15202115724,6404.0,8.0,0.0,0.4004285462162481,INDUSTRIE,0,synthetic
74561.236241558,28456.0,13.0,5.0,0.48546945109386086,TECH,0,synthetic
23166.157121529308,31113.0,9.0,3.0,0.05,AGRICULTURE,1,synthetic
38746.039703698974,26222.0,5.0,3.0,0.37231547519182506,SERVICES,0,synthetic
68676.69447387806,33267.0,7.0,5.0,0.4956819829673169,TECH,0,synthetic
89651.30288371735,33116.0,2.0,1.0,0.12063816012507828,COMMERCE,0,synthetic
12489.903547229062,5443.0,20.0,4.0,0.4869501740339816,AGRICULTURE,0,synthetic
46290.98290038809,14600.0,16.0,3.0,0.2233008578679991,COMMERCE,0,synthetic
39110.11951864109,27562.0,23.0,5.0,0.297195563585968,AGRICULTURE,0,synthetic
42967.27889612376,14528.0,0.0,2.0,0.14211500281793668,SERVICES,0,synthetic
90168.06557126112,26851.0,15.0,4.0,0.40015427890320837,SERVICES,0,synthetic
88984.43063187304,28003.0,14.0,2.0,0.37516781764232,AGRICULTURE,0,synthetic
111621.70215961251,34904.0,15.0,2.0,0.5087064033594735,COMMERCE,0,synthetic
51349.04511344006,14225.0,24.0,2.0,0.46609110536653364,COMMERCE,0,synthetic
11746.939877211767,14783.0,9.0,5.0,0.24862749336741471,SERVICES,0,synthetic
13971.690215094082,4752.0,3.0,5.0,0.7162567922772844,INDUSTRIE,0,synthetic
49991.302095212835,12850.0,0.0,1.0,0.45261889727105503,AGRICULTURE,0,synthetic
31838.74027782498,12696.0,12.0,5.0,0.33107740525684853,INDUSTRIE,0,synthetic
22747.654974154277,18045.0,4.0,3.0,0.10042684035195826,COMMERCE,0,synthetic
68149.60718949742,17056.0,3.0,0.0,0.05,INDUSTRIE,0,synthetic
33955.703646511254,30553.0,3.0,4.0,0.05,INDUSTRIE,0,synthetic
46862.886467505654,27987.0,6.0,0.0,0.10995017696131815,SERVICES,1,synthetic
29303.558694405885,26586.0,2.0,5.0,0.45659539838353425,AGRICULTURE,0,synthetic
8845.433164041619,4161.0,12.0,2.0,0.3230633370006285,AGRICULTURE,0,synthetic
36608.149546346154,18620.0,16.0,5.0,0.15799402249473127,SERVICES,0,synthetic
59072.25629847671,26617.0,7.0,2.0,0.22961964836549387,INDUSTRIE,0,synthetic
43404.915146146755,11581.0,3.0,0.0,0.2113380395608171,COMMERCE,0,synthetic
37329.90396670776,17170.0,14.0,4.0,0.3700076005785494,INDUSTRIE,0,synthetic
61066.73586556016,26537.0,2.0,4.0,0.11818033563462549,TECH,0,synthetic
103164.98042356009,28630.0,18.0,1.0,0.3024529579174364,INDUSTRIE,0,synthetic
102512.04433129283,30490.0,9.0,1.0,0.295012866392005,SERVICES,0,synthetic
23197.305641323586,17324.0,10.0,5.0,0.12266979847706325,INDUSTRIE,0,synthetic
8940.8593484494,16398.0,6.0,4.0,0.4882009043815523,COMMERCE,1,synthetic
42881.63210885398,15863.0,7.0,1.0,0.20566431902153073,SERVICES,0,synthetic
85477.14860472282,24726.0,3.0,4.0,0.10108748131656461,AGRICULTURE,0,synthetic
41409.191552683624,17006.0,13.0,1.0,0.3779319969280289,SERVICES,0,synthetic
20328.989924057583,16406.0,3.0,1.0,0.25817433657319633,SERVICES,1,synthetic
28521.149804822697,9216.0,17.0,3.0,0.3112642468988582,COMMERCE,0,synthetic
53549.516582963166,18833.0,6.0,4.0,0.07229802997126902,COMMERCE,0,synthetic
28133.305617959413,11355.0,14.0,5.0,0.3718624377462958,INDUSTRIE,0,synthetic
71391.42821913684,20272.0,13.0,2.0,0.5758642546786832,INDUSTRIE,0,synthetic
102368.47212682212,31548.0,15.0,0.0,0.060574940532330535,SERVICES,1,synthetic
79592.68307847153,28047.0,18.0,3.0,0.3031313208984293,TECH,0,synthetic
53194.82687321781,18819.0,14.0,4.0,0.13220354569749815,INDUSTRIE,0,synthetic
96653.06166594799,34302.0,21.0,5.0,0.6534409089396194,SERVICES,0,synthetic
80397.10221545339,34386.0,6.0,0.0,0.4359448717225375,INDUSTRIE,0,synthetic
37749.22531740533,17775.0,18.0,3.0,0.2923161014544955,AGRICULTURE,0,synthetic
82550.289296937,27668.0,8.0,3.0,0.06581987861958691,INDUSTRIE,0,synthetic
38525.27204066541,14611.0,15.0,3.0,0.10209158878356128,AGRICULTURE,0,synthetic
69187.82988603723,31237.0,12.0,0.0,0.3619411758522683,INDUSTRIE,1,synthetic
14697.786943507786,15581.0,22.0,0.0,0.05,SERVICES,1,synthetic
35498.74962799467,12006.0,6.0,3.0,0.050332923288689796,INDUSTRIE,0,synthetic
22502.10922573646,8150.0,12.0,1.0,0.2513246897751817,INDUSTRIE,0,synthetic
51141.52693561765,30121.0,4.0,3.0,0.2700125004315362,SERVICES,0,synthetic
23070.86593454531,13205.0,15.0,0.0,0.30700471107914407,COMMERCE,1,synthetic
39831.389998756466,29212.0,0.0,4.0,0.18407120532743293,INDUSTRIE,0,synthetic
25825.71199041686,6679.0,10.0,1.0,0.38802198191966275,TECH,0,synthetic
68553.53204458141,19527.0,0.0,2.0,0.12072779305353598,COMMERCE,0,synthetic
42532.826553203784,17264.0,8.0,2.0,0.34399665303346616,COMMERCE,0,synthetic
33547.55118604334,17603.0,12.0,2.0,0.2821181018002188,COMMERCE,0,synthetic
28288.82682994958,9188.0,8.0,3.0,0.3400973628442798,SERVICES,0,synthetic
14760.588748797389,6289.0,9.0,3.0,0.42729970778883075,TECH,0,synthetic
57706.32388244332,14738.0,3.0,4.0,0.18170014823426778,SERVICES,0,synthetic
12872.544795911528,18577.0,17.0,5.0,0.15083837022708574,TECH,1,synthetic
17732.00197875286,28600.0,19.0,1.0,0.05,AGRICULTURE,1,synthetic
45659.1806894592,18336.0,11.0,5.0,0.05,TECH,0,synthetic
14081.000418596072,11623.0,1.0,3.0,0.2236038762895783,COMMERCE,0,synthetic
31739.038715530398,12137.0,1.0,1.0,0.23387156786955796,INDUSTRIE,0,synthetic
74301.0344188505,22968.0,16.0,5.0,0.08708753140842601,AGRICULTURE,0,synthetic
17214.139793394195,17505.0,23.0,4.0,0.11933504501973374,INDUSTRIE,1,synthetic
65217.42486700867,31936.0,21.0,1.0,0.47851807859438933,COMMERCE,1,synthetic
51315.023053826604,17632.0,10.0,1.0,0.3813759670454219,TECH,0,synthetic
73751.20435794539,21574.0,12.0,3.0,0.06075896879175649,AGRICULTURE,0,synthetic
13380.719008776086,5981.0,4.0,4.0,0.18364779233216424,AGRICULTURE,0,synthetic
12223.926304589953,10007.0,1.0,0.0,0.3109004037484605,SERVICES,1,synthetic
77414.2774115566,30355.0,19.0,3.0,0.15603234634591884,AGRICULTURE,0,synthetic
30707.722659274234,14687.0,10.0,3.0,0.12869570268918512,SERVICES,0,synthetic
54592.85159548721,17051.0,12.0,5.0,0.19926313243262025,COMMERCE,0,synthetic
54515.156327264805,22301.0,8.0,4.0,0.4135991327998711,AGRICULTURE,0,synthetic
8561.93789319797,5793.0,7.0,5.0,0.4272101953778109,TECH,0,synthetic
61877.95331565202,19704.0,24.0,0.0,0.13968297733115947,AGRICULTURE,1,synthetic
34059.7593677992,14731.0,20.0,4.0,0.3190826641951467,INDUSTRIE,0,synthetic
9652.001114108476,8607.0,17.0,2.0,0.24903823706833741,INDUSTRIE,1,synthetic
41923.739126756765,16968.0,9.0,3.0,0.09876467612709242,INDUSTRIE,0,synthetic
68171.2957388709,17850.0,18.0,5.0,0.2054388230124935,INDUSTRIE,0,synthetic
29027.944384245577,9776.0,8.0,5.0,0.0603648718003541,TECH,0,synthetic
32206.988125919466,20835.0,12.0,1.0,0.4244582855729644,COMMERCE,0,synthetic
81068.95041604686,27131.0,3.0,1.0,0.48287080639829544,TECH,0,synthetic
18296.843101493203,12287.0,17.0,4.0,0.18841403776388646,COMMERCE,0,synthetic
81488.79405201717,33962.0,1.0,5.0,0.15263810311835302,INDUSTRIE,0,synthetic
53855.812707299156,22985.0,18.0,3.0,0.40818916564728636,SERVICES,0,synthetic
38196.500750690066,27965.0,15.0,0.0,0.4324223411470027,COMMERCE,1,synthetic
10604.364848202988,6174.0,1.0,0.0,0.0828382897161227,AGRICULTURE,1,synthetic
105540.07683485647,27791.0,12.0,4.0,0.22779329968710246,AGRICULTURE,0,synthetic
19876.98746117129,14434.0,5.0,4.0,0.2411592418193149,INDUSTRIE,0,synthetic
85939.71129555763,26014.0,11.0,5.0,0.13438355895176216,COMMERCE,0,synthetic
82045.27967318933,28932.0,0.0,3.0,0.3078972541131172,TECH,0,synthetic
27807.743498688145,11762.0,18.0,2.0,0.14500819973740736,TECH,0,synthetic
11811.932693132605,12037.0,12.0,0.0,0.1689608881965437,SERVICES,1,synthetic
7107.506173490725,5845.0,9.0,4.0,0.23479859052474383,COMMERCE,0,synthetic
25637.357495211578,22760.0,21.0,5.0,0.05,SERVICES,0,synthetic
71493.0684798957,27995.0,16.0,0.0,0.05,SERVICES,1,synthetic
65283.31626008019,16710.0,15.0,2.0,0.38774085499574895,TECH,0,synthetic
32097.33340321521,8990.0,3.0,2.0,0.13895153663322296,SERVICES,0,synthetic
8125.549761401116,13810.0,12.0,4.0,0.5702296124537558,INDUSTRIE,1,synthetic
24040.21604447309,16488.0,17.0,4.0,0.5457756887625491,COMMERCE,0,synthetic
34032.99584345831,32400.0,23.0,1.0,0.17402820674214167,TECH,1,synthetic
30708.259471464993,7844.0,15.0,5.0,0.600857949337394,COMMERCE,0,synthetic
19393.993056613133,14641.0,4.0,0.0,0.39063617940813644,SERVICES,0,synthetic
28644.091794631182,23779.0,16.0,4.0,0.15320292955853854,TECH,1,synthetic
30301.84814816972,11336.0,1.0,4.0,0.05,AGRICULTURE,0,synthetic
76888.51851397434,31426.0,7.0,0.0,0.353223270640049,AGRICULTURE,0,synthetic
